address	parent-address	primary-address	street	name	name-cy	point	end-date
9AR7Y90			19106241	9 KINGSWOOD PARKS PRIMARY SCHOOL		[53.8009807,-0.353146]	
9AR80M7	5T8HHRAY	5T8HHRAY	3200651	LITTLE ANGELS		[55.0801426,-1.5900706]	
9AR81CF			3200163	BEACON HILL PRE SCHOOL		[55.0841662,-1.6059618]	
9AR8210			405113	ST PAUL'S RC VOLUNTARY AIDED FIRST SCHOOL		[55.4100001,-1.6946232]	
9AR8240	9A1PS0K	9A1PS0K	450301	ALLSORTS FUN CLUB		[55.3933303,-1.6260549]	
9AR8241			42003895	BEDLINGTON STATION PLAYGROUP		[55.1417915,-1.5680005]	
9AR8242	9B1AN5Y	9B1AN5Y	2502189	BERWICK RASCALS OUT OF SCHOOL CLUB		[55.7747856,-2.0078919]	
9AR8246	5T8FQNMV	5T8FQNMV	41301642	BROOMHAUGH SQUIRRELS OUT OF SCHOOL CLUB		[54.9459472,-1.9735645]	
9AR82HW	9AEJ0F2	9AEJ0F2	28800264	JOSEPHINE BUTLER PRIMARY CAMPUS		[55.1761894,-1.5459549]	
9AR835M	2X7H3CWS		403389	TIC TOC CLUB		[55.4092798,-1.7044411]	
9AR84QA	2X7H20DC	2X7H20DC	3205649	CRAMLINGTON KIDS CLUB		[55.0971564,-1.5782005]	
9AT58GS			83876404	THE CROFT PRIMARY SCHOOL		[51.546111,-1.7760338]	
9AT59SH	5T8GM5ZX	5T8GM5ZX	40200351	NURSERY		[51.5909736,-1.7584351]	
9AT59SJ	2X7V4XN1	2X7V4XN1	83876788	DRAMA HALL		[51.5490243,-1.7885522]	
9AT5A22			83875710	GORSE HILL PRIMARY SCHOOL		[51.572817,-1.7743041]	
9B000TN			1802711	ST JOHN THE BAPTIST CHURCH OF ENGLAND INFANT SCHOOL		[53.5218533,-1.6354992]	
9B000WR			1802286	CLIFF NURSERY		[53.5482891,-1.5642785]	
9B0011J			1802983	GREEN ACRE SCHOOL		[53.5436075,-1.500853]	
9B0012A			1802914	SUMMER LANE PRIMARY SCHOOL		[53.558014,-1.4966094]	
9B0014N			1801743	WORSBROUGH ST MARYS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5158859,-1.475783]	2015-08-01
9B001D8			1800170	SPRINGWELL COMMUNITY SPECIAL SCHOOL		[53.5743173,-1.4599129]	
9B001DX			1802748	SUMMER FIELDS PRIMARY ACADEMY		[53.601335,-1.4650269]	
9B001E5			1801671	ST HELENS ROMAN CATHOLIC PRIMARY SCHOOL		[53.5006612,-1.4443126]	
9B001HA			1802742	ROYSTON ST JOHN BAPTIST CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5973854,-1.4504057]	
9B001HE			1801616	GREENFIELD PRIMARY SCHOOL		[53.5022491,-1.432171]	
9B001MT			1803101	STEPPING STONES CHILD CARE CENTRE		[53.5249491,-1.4113668]	
9B001NX			1803148	ST MICHAEL AND ALL ANGELS ROMAN CATHOLIC PRIMARY SCHOOL		[53.5282959,-1.38794]	
9B00D9H			1802949	SHAWLANDS PRIMARY SCHOOL		[53.549253,-1.49297]	
9B00D9K			1802918	ST MARYS CHURCH OF ENGLAND PRIMARY ACADEMY		[53.556163,-1.4967521]	
9B00DBK			1801443	GAWBER PRIMARY SCHOOL		[53.558886,-1.5140956]	
9B00DEH			1801330	SACRED HEART ROMAN CATHOLIC PRIMARY SCHOOL		[53.5362583,-1.303829]	
9B00DKK			1803228	THE ELLIS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.509292,-1.4079268]	
9B00DP5			1802581	SPRINGVALE PRIMARY SCHOOL		[53.5233543,-1.6137346]	
9B00DX6			1800524	DONCASTER ROAD PRIMARY SCHOOL		[53.5485629,-1.4705507]	
9B00DY4			1802124	WILTHORPE INFANTS SCHOOL		[53.564823,-1.4956078]	
9B00E20			1800290	BRIERLEY CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5949311,-1.3786534]	
9B00E2B			1800749	SANDHILL PRIMARY SCHOOL		[53.5507784,-1.349355]	
9B00E2T			1802243	CAWTHORNE CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5667111,-1.5736534]	
9B00E3A			1802327	SILKSTONE COMMON JUNIOR AND INFANT SCHOOL		[53.5338395,-1.559463]	
9B00E5A			1801232	HEATHER GARTH PRIMARY ACADEMY		[53.523284,-1.3267123]	
9B00E5D			1801261	GOOSEACRE PRIMARY ACADEMY		[53.5506958,-1.3198789]	
9B00E5Y			1803154	WOMBWELL PARK STREET PRIMARY SCHOOL		[53.5184058,-1.3945065]	
9B00F99			1801036	MAPPLEWELL PRIMARY SCHOOL		[53.5867963,-1.4991384]	
9B00HTX			1801671	KIRK BALK ACADEMY		[53.501085,-1.4504426]	
9B00HYH			1802492	MILLHOUSE PRIMARY SCHOOL		[53.525383,-1.6720027]	
9B00J4Y			1801505	DODWORTH ST JOHN THE BAPTIST PRIMARY ACADEMY		[53.5450583,-1.5244402]	
9B00N9D			1802469	NORTHERN COLLEGE		[53.524919,-1.5197311]	
9B03QZH			12315753	BENTLEY C OF E PRIMARY SCHOOL		[51.1922456,-0.8745036]	
9B0406Q	1JYSHPJ	1JYSHPJ	12315446	CLANFIELD COMMUNITY PRE SCHOOL		[50.9370089,-0.9974687]	
9B041NZ			12315649	LITTLE DEN PRE SCHOOL		[51.1402288,-0.9878334]	
9B046JK			25300535	LAND AT GRID REFERENCE 295122 122112		[50.9888355,-3.4956433]	2011-02-25
9B048HY			36500042	LUDLOW CE SCHOOL SPECIALIST TECHNOLOGY AND SPORTS COLLEGE		[52.377826,-2.7279707]	
9B048K0			36500167	BURFORD CHURCH OF ENGLAND PRIMARY SCHOOL		[52.316459,-2.5909559]	
9B048KW			36500290	STOKESAY PRIMARY SCHOOL		[52.438655,-2.8328015]	
9B04DDC			36500099	BITTERLEY CE (AIDED) PRIMARY SCHOOL		[52.3932341,-2.644636]	
9B04DZ9			36500660	CORVEDALE PRIMARY SCHOOL		[52.4652006,-2.725467]	
9B04E5V			36501039	HOPTON WAFERS CE PRIMARY SCHOOL		[52.3845475,-2.5352259]	
9B04EBM			36500012	ONNY CE PRIMARY SCHOOL		[52.4078592,-2.802144]	
9B04EE4			36501184	RUSHBURY C OF E PRIMARY SCHOOL		[52.5217591,-2.7179096]	
9B04ENF			36500801	WISTANSTOW C OF E PRIMARY SCHOOL		[52.4657573,-2.8371546]	
9B04ESF			36500639	BEDSTONE COLLEGE		[52.3736173,-2.9305519]	
9B04EVZ			36501188	BUCKNELL C OF E SCHOOL		[52.3575176,-2.9494352]	2011-09-05
9B04EXN			36500590	PRIMARY SCHOOL		[52.5795133,-3.090693]	
9B04F3D			36500299	NEWCASTLE C OF E PRIMARY SCHOOL		[52.4345463,-3.1068213]	
9B04F4M			36500486	CLUNBURY C OF E PRIMARY SCHOOL		[52.4186583,-2.9250293]	
9B04FC7			36500696	LYDBURY NORTH C OF E PRIMARY SCHOOL		[52.467712,-2.9575732]	
9B04FH5			36500665	NORBURY PRIMARY SCHOOL		[52.524512,-2.9305554]	
9B04FMH			36500566	WORTHEN C E PRIMARY SCHOOL		[52.6351426,-3.0045076]	
9B04FQM			36500526	HOPE C OF E PRIMARY SCHOOL		[52.6086016,-2.9757527]	
9B04FTT			36500710	STIPERSTONES C OF E PRIMARY SCHOOL		[52.5972676,-2.943243]	
9B04NR3			44701788	ADDINGTON SCHOOL		[51.4529507,-0.9179768]	
9B04P3T	DD1R1	DD1R1	44701410	MUSIC SCHOOL		[51.4221589,-0.948908]	
9B04PVJ	DCAMB	DCAMB	44701661	DINING HALL AND KITCHEN		[51.4637004,-0.8893082]	
9B04Q1R	DCT6C	DCT6C	44700706	LITTLE GRANGE NURSERY		[51.3987761,-0.8114556]	
9B04R5C	DBFWV	DBFWV	44700556	BLUE BIRD NURSERY		[51.3757925,-0.8557606]	
9B04R86			44701105	ALL SAINTS CE PRIMARY SCHOOL		[51.4160408,-0.824831]	
9B04T88			44701377	THE COOMBES CHURCH OF ENGLAND PRIMARY SCHOOL		[51.3967655,-0.9015875]	
9B04W3W			44701263	WOOSEHILL PRIMARY SCHOOL		[51.4126348,-0.8549581]	2014-02-25
9B04W3X			44701797	WINNERSH FARM PRIMARY SCHOOL		[51.4278504,-0.8674816]	2014-10-24
9B051G2			42021985	GORDON TERRACE		[55.131104,-1.59055]	
9B052G7	9ACJVKG	9ACJVKG	42001599	NEWBIGGIN CHILDREN'S CENTRE		[55.1842388,-1.5242068]	
9B052ZQ			42002456	FORMER BEDLINGTON JUNIOR HIGH SCHOOL		[55.1391845,-1.5629088]	
9B05DJH			39807165	MOOR VIEW PRIMARY SCHOOL		[50.5774288,-3.6532022]	
9B05EP2			39804183	EXMINSTER COUNTY PRIMARY SCHOOL		[50.6798407,-3.4959161]	
9B05FCT			39804145	ABBOTSKERSWELL COUNTY PRIMARY SCHOOL		[50.508964,-3.6143103]	
9B05FYW			39803935	STOVER SCHOOL		[50.5560233,-3.6411307]	
9B05G30			39803962	HENNOCK COUNTY PRIMARY SCHOOL		[50.615292,-3.653229]	
9B05GN0			39806896	DODDISCOMBSLEIGH PRIMARY SCHOOL		[50.6684408,-3.6227037]	
9B05HXK			39802186	STOKEINTEIGNHEAD PRIMARY SCHOOL		[50.5234915,-3.5302564]	
9B05HZM			39806793	BROADHEMPSTON PRIMARY SCHOOL		[50.4839759,-3.6906089]	
9B05N5X			39806425	CHUDLEIGH KNIGHTON CHURCH OF ENGLAND PRIMARY SCHOOL		[50.5853439,-3.6327415]	
9B05NB4			39803986	DUNSFORD COMMUNITY PRIMARY SCHOOL		[50.6901316,-3.6837511]	
9B05P22			39805478	ILSINGTON CHURCH OF ENGLAND PRIMARY SCHOOL		[50.5727948,-3.7161558]	
9B05P5D			39803933	BLACKPOOL SCHOOL		[50.5544043,-3.6777657]	
9B05P8D			39801627	KENTON PRIMARY SCHOOL		[50.6395517,-3.4746531]	
9B05PZ9			39805476	WIDDECOMBE COUNTY PRIMARY SCHOOL		[50.5749091,-3.8134324]	
9B05QQA			39808197	KENN CHURCH OF ENGLAND PRIMARY SCHOOL		[50.6656556,-3.5348318]	
9B05SFE			39800772	ST MICHAELS CHURCH OF ENGLAND PRIMARY SCHOOL		[50.546015,-3.5956724]	
9B05TYE			39800020	MORETONHAMPSTEAD PRIMARY SCHOOL		[50.6630524,-3.7693376]	
9B063D5			39800468	ST CATHERINES CHURCH OF ENGLAND PRIMARY SCHOOL		[50.5672001,-3.6533949]	
9B06CGC	2X5ENF09	2X5ENF09	39801842	TINKYS DAY NURSERY		[50.5888562,-3.4674169]	
9B06J1C			32604553	THORNHILL PRIMARY SCHOOL		[53.4344287,-1.3725353]	
9B06JX2			32600489	BLACKBURN PRIMARY SCHOOL		[53.4310489,-1.4188055]	
9B06JX7			32601067	MALTBY CRAGS INFANT SCHOOL		[53.4208273,-1.1912023]	
9B06KHN			32602804	THE WILLOWS SCHOOL		[53.3920968,-1.2588208]	
9B06KHP			32601962	SWINTON FITZWILLIAM PRIMARY		[53.4849343,-1.3275607]	
9B06MRM			32600069	WINGFIELD YOUNG PEOPLES CENTRE		[53.4491328,-1.3825854]	
9B06NZX			32602924	SCHOOL		[53.5012451,-1.3333489]	
9B06NZY	9B06NZX	9B06NZX	32602924	WATH VICTORIA CHILDRENS CENTRE		[53.5012451,-1.3333489]	
9B06V2E			47604900	MAES-YR-HAUL PRIMARY SCHOOL	MAES-YR-HAUL PRIMARY SCHOOL	[51.5031107,-3.6016167]	
9B06W60			47604641	LLANGRALLO PRIMARY SCHOOL	LLANGRALLO PRIMARY SCHOOL	[51.5079442,-3.5269925]	
9B06W6C			47600464	BRYNTEG COMPREHENSIVE UPPER SCHOOL	BRYNTEG COMPREHENSIVE UPPER SCHOOL	[51.4979312,-3.5776021]	
9B06XMP			36208601	MANOR PRIMARY SCHOOL		[51.6079775,-1.2510402]	
9B06YGX			36208278	JOHN HAMPDEN VILLAGE HALL		[51.6683423,-1.0817599]	
9B06YMV	2X7V3P1Q		36201029	ALLENMEERS PLAYGROUP		[51.6023103,-1.2422389]	
9B06YSH			36201502	ST ANDREWS C OF E SCHOOL		[51.7033872,-0.9090771]	
9B070HF			36216071	SHIPLAKE COLLEGE		[51.4981907,-0.8940003]	
9B070PR			36216312	WHEATLEY PARK SCHOOL		[51.7543676,-1.136822]	
9B07197			36216348	MOULSFORD PREPARATORY SCHOOL		[51.5556329,-1.1475261]	
9B07212			36205693	THE ORATORY SCHOOL		[51.5321487,-1.0583926]	
9B0722J			36203890	C OF E AIDED PRIMARY SCHOOL		[51.5425846,-1.0445792]	
9B0724P			36216547	MARSH BALDON C OF E PRIMARY SCHOOL		[51.6924591,-1.1856277]	
9B072PQ			36216386	STOKE ROW PRIMARY SCHOOL		[51.5508206,-1.0226717]	
9B073CH			36208427	CYGNETS		[51.530101,-0.9204415]	
9B0750S			36207093	EWELME C OF E SCHOOL		[51.6174076,-1.0684016]	
9B0751P			36205483	R A F BENSON COMMUNITY PRIMARY SCHOOL		[51.6134139,-1.0807884]	
9B075XX			36200949	WATLINGTON PRIMARY SCHOOL		[51.6487422,-1.0099732]	
9B0761K	2X7V3SRX	2X7V3SRX	36200506	WHITCHURCH PRE-SCHOOL GROUP		[51.4909041,-1.0789038]	
9B076A9	2X7V3NGB		36200340	CHOLSEY PRE SCHOOL		[51.5770921,-1.1567677]	
9B076MB	2X7V3PC8	2X7V3PC8	36208816	SOUTH MORETON PRE-SCHOOL		[51.5909079,-1.1934492]	
9B076MC	2X7V3R0N	2X7V3R0N	36200962	BARLEY HILL CHILDCARE		[51.7486815,-0.9729518]	
9B0784V			36200986	DIDCOT GIRLS SCHOOL		[51.6067545,-1.2581073]	
9B078FB			36200418	LITTLE BEARS PRE-SCHOOL		[51.6839369,-1.1311198]	
9B078SC			36201814	CULHAM PAROCHIAL PRIMARY SCHOOL		[51.6520951,-1.2675008]	
9B07C7M	9B06YGX	9B06YGX	36208278	JOHN HAMPDEN PLAYGROUP		[51.6683951,-1.0816143]	
9B07CC3	2X7V3PAS	2X7V3PAS	36208190	EAST HAGBOURNE PRE-SCHOOL		[51.5917137,-1.2433452]	
9B07CG9			36201293	64A QUEENSDOWN NURSERY SCHOOL		[51.744888,-0.964131]	
9B07E0G			36208283	TETSWORTH LITTLE KITES PRE-SCHOOL		[51.7100315,-1.005288]	
9B07T0J			35305048	ORCHARD PARK COMMUNITY PRIMARY SCHOOL		[52.2334771,0.1157699]	
9B07THB	2X6YKE9X	2X6YKE9X	35300135	PLAYGROUP		[52.099631,0.2708597]	
9B07XJ0			35305005	LAND TO THE SOUTH		[52.2179666,-0.0612545]	2012-12-07
9B07YJJ			35301351	GRETTON SCHOOL		[52.2446431,0.0839102]	
9B0805P			35300584	LADYBIRD NURSERY		[52.1018115,0.1020809]	
9B0805W			35301804	CHILDRENS CENTRE ADJACENT PRIMARY SCHOOL		[52.2082738,-0.0250741]	
9B081XC			36400676	WALTON LE DALE ARTS COLLEGE		[53.7365579,-2.6547992]	
9B081XV			36400739	ST MARYS AND ST BENEDICTS ROMAN CATHOLIC PRIMARY SCHOOL		[53.7305427,-2.6649825]	
9B0831N			36400512	LEVER HOUSE COUNTY PRIMARY SCHOOL		[53.7045256,-2.6787354]	
9B083BT			36401964	ST PAULS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.7208919,-2.6992907]	
9B0843C			36401219	ASHBRIDGE SCHOOL		[53.7364859,-2.7499416]	
9B08470			36401292	HUTTON GRAMMAR SCHOOL		[53.7325757,-2.7641972]	
9B084NG			36400324	GOLDEN HILL SHORT STAY SCHOOL		[53.6974076,-2.7126839]	
9B0860R			36400503	ST ANNES SCHOOL		[53.6883974,-2.717847]	2015-06-23
9B086HB			36400329	WORDEN SPORTS COLLEGE		[53.6935245,-2.7127092]	
9B086N7			36400276	ST ANDREWS CHURCH OF ENGLAND INFANT SCHOOL		[53.6893063,-2.7025225]	2015-08-18
9B088EY			36403951	MOOR HEY SCHOOL		[53.7309969,-2.6958055]	
9B089ET			36401812	LOSTOCK HALL CP SCHOOL		[53.7292519,-2.6851211]	
9B08AVA			36404057	LOSTOCK HALL HIGH SCHOOL		[53.7299856,-2.6825411]	
9B08CZS			36400128	ALL HALLOWS ROMAN CATHOLIC HIGH SCHOOL		[53.7387588,-2.7400213]	
9B08D08			36400692	PENWORTHAM PRIORY TECHNICAL COLLEGE		[53.7497595,-2.7416098]	
9B08F4Z			36400956	ST PATRICKS SCHOOL		[53.7457871,-2.6632674]	
9B08FPT			36401555	ST LEONARDS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.7455606,-2.6764708]	
9B08JNT			36401201	ST CATHERINES ROMAN CATHOLIC PRIMARY SCHOOL		[53.6994912,-2.678927]	
9B08JPA			36400370	ST MARYS CATHOLIC TECHNOLOGY COLLEGE		[53.6858748,-2.709779]	
9B08JWT			36400832	COUPE GREEN COUNTY SCHOOL		[53.7436094,-2.6183223]	
9B08JYR			36400087	ST AIDANS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.7319568,-2.6546366]	
9B08KJ9			36404426	NEW LONGTON CHURCH OF ENGLAND SCHOOL		[53.7226472,-2.7451033]	
9B08KKR			36400216	ST MARY MAGDALEN ROMAN CATHOLIC SCHOOL		[53.7441836,-2.7094425]	
9B08KPK			36401234	HOWICK CHURCH OF ENGLAND PRIMARY SCHOOL		[53.738871,-2.7508786]	
9B08KQ7			36400461	ST TERESAS ROMAN CATHOLIC PRIMARY SCHOOL		[53.7489226,-2.7388655]	
9B08KQ9			36400227	WHITEFIELD PRIMARY SCHOOL		[53.7418617,-2.7396968]	2015-08-18
9B09KZQ			12411877	MORGANS JMI SCHOOL		[51.7879798,-0.0795902]	
9B09MHA			12422087	HERTFORD HEATH J M I SCHOOL		[51.7858362,-0.0428397]	
9B09N7S			12417082	LAYSTON FIRST SCHOOL		[51.9489414,-0.0145592]	
9B09NDE			12420636	JENYNS SCHOOL		[51.9059314,0.0297172]	
9B09PAV			12410490	SPELLBROOK JMI SCHOOL		[51.8341852,0.1568146]	
9B09Q1V			12421977	HILLMEAD PRIMARY SCHOOL		[51.8697367,0.1373929]	
9B09QK4			12405375	HOCKERILL ANGLO EUROPEAN COLLEGE		[51.8710593,0.1712316]	
9B09QS4			12413367	BIRCHWOOD HIGH SCHOOL		[51.8742564,0.183604]	
9B09SPZ			12412724	ST EDMUNDS COLLEGE		[51.8803616,-0.0086324]	
9B09TW7			12415169	ST MARYS J M I SCHOOL		[51.8906283,-0.1501274]	
9B09TXM			12450102	BENINGTON JMI SCHOOL		[51.8981782,-0.1131505]	
9B09V4B			12407191	ST JOSEPHS ROMAN CATHOLIC JMI SCHOOL		[51.8677215,0.1492813]	
9B09V9Y			12413716	SUMMERCROFT PRIMARY SCHOOL		[51.8732931,0.179719]	
9B09VQ6			12408805	25		[51.8574704,-0.1628331]	
9B09VQM			12408626	ST JOHN THE BAPTIST JMI SCHOOL		[51.791935,-0.0105029]	
9B09VSP			12402820	ST ANDREWS JMI SCHOOL		[51.8020389,-0.1034322]	
9B09VV9			12403948	ABEL SMITH JMI SCHOOL		[51.7952511,-0.0731609]	
9B09VVZ			12406308	HOLLYBUSH JMI SCHOOL		[51.7981304,-0.0996372]	
9B09VXK			12407581	RICHARD HALE SCHOOL		[51.792487,-0.077663]	
9B09W4W			12413802	MILLMEAD J M I SCHOOL		[51.7990499,-0.0849872]	
9B09W62			12416990	BENGEO PRIMARY SCHOOL		[51.8094648,-0.0824775]	
9B09W8M			12421056	2-4		[51.8024247,-0.0814288]	
9B09W9Z			12425034	HERTINGFORDBURY COWPER JMI SCHOOL		[51.7888714,-0.1271958]	
9B09WAV			12417954	ST ANDREWS C OF E JMI SCHOOL		[51.8512465,0.0721997]	
9B09WC0			12402541	REEDINGS JM SCHOOL		[51.8164298,0.1524629]	
9B09WDC			12409659	FAWBERT AND BARNARD INFANTS SCHOOL		[51.8131243,0.1517575]	
9B09WF3			12421391	MANDEVILLE JMI SCHOOL		[51.8173367,0.145042]	
9B09WFA			12408405	ST THOMAS OF CANTERBURY JMI SCHOOL		[51.88929,0.0106701]	
9B09WFN			12416277	ROGER DE CLARE FIRST SCHOOL		[51.8877746,0.0226971]	
9B09WH6			12411632	ST ANDREWS C OF E PRIMARY SCHOOL		[51.7886427,0.0102689]	
9B09WHE			12403845	7		[51.8357868,-0.0964983]	
9B09WMT			12402301	SACRED HEART RC JMI SCHOOL		[51.8092275,-0.0348781]	
9B09WT8			12413264	ST CATHERINES JMI SCHOOL		[51.8142297,-0.0435569]	
9B09WV0			12410460	HERTFORD REGIONAL COLLEGE		[51.8076995,-0.0315268]	
9B09WW3			12417959	THE TOWER JMI SCHOOL		[51.8175301,-0.0229096]	
9B09WXE			12414250	WATTON AT STONE PRIMARY SCHOOL		[51.8554241,-0.1144492]	
9B09WXS			12421008	WIDFORD JMI SCHOOL		[51.8232439,0.0573464]	
9B09XQM			12416417	LITTLE HADHAM JMI SCHOOL		[51.8833572,0.0945163]	
9B09XT0			12425310	WARESIDE JMI SCHOOL		[51.820226,0.0184832]	
9B09XVA			12419279	HEATH MOUNT SCHOOL		[51.8546636,-0.0897127]	
9B0A2RT			12404223	HAILEYBURY AND IMPERIAL SERVICE COLLEGE		[51.7789263,-0.0334551]	
9B0BG8V			5600268	CHISLET CHURCH OF ENGLAND PRIMARY SCHOOL		[51.3335989,1.190904]	
9B0BGB8			5601144	HOATH PRIMARY SCHOOL		[51.3356322,1.1640354]	
9B0BGP9			5600328	BRIDGE CHILD CARE CENTRE		[51.2480212,1.1260328]	
9B0BKSE	9B0BTNE	9B0BTNE	5600194	PLAY AWAY		[51.3616948,1.1125159]	
9B0BTNE			5600194	HERNE BAY HIGH SCHOOL		[51.3616948,1.1125159]	
9B0BTYG			5601339	RECULVER CHURCH OF ENGLAND SCHOOL		[51.3678719,1.17557]	
9B0BTYV			5600510	PERRY COURT SCHOOL		[51.2414981,1.0230142]	
9B0C1PZ	2X62V17H	2X62V17H	5602054	BARHAM PRE SCHOOL PLAYGROUP		[51.2066496,1.1569291]	
9B0C4KJ	5T8FGBRN		5600981	STURRY PRE SCHOOL		[51.3070896,1.1263097]	
9B0C82K			5600661	THE CHILDRENS CENTRE		[51.269652,1.0690322]	
9B0CEJ6			27301459	58-62 RUSHMOOR SCHOOL		[52.1441379,-0.4822634]	
9B0CEN4			27301928	ELSTOW SCHOOL		[52.1126054,-0.4642319]	
9B0CNK5	2X6KQTFW	2X6KQTFW	27301522	SHARNBROOK PLAYGROUP		[52.22573,-0.5418722]	
9B0CNXF	2X6MW6MQ	2X6MW6MQ	27300119	FLEURS GARDEN		[52.2103962,-0.5458444]	
9B0CYJY	5T8FKTME	5T8FKTME	45501164	MATHS AND 6TH FORM CENTRE		[51.6417116,-0.7381188]	
9B0D1E8			45501496	MILLBROOK ADULT LEARNING CENTRE		[51.6376303,-0.7790399]	
9B0D1E9			45500658	PRINCES RISBOROUGH ADULT LEARNING CENTRE		[51.7201871,-0.828859]	2015-09-18
9B0D4DB			45501409	CRESSEX COMMUNITY SCHOOL		[51.6134253,-0.7834597]	
9B0D54A			45501071	RISBOROUGH CHILDRENS CENTRE		[51.7293616,-0.8308496]	
9B0D910			24900101	THE HUB		[52.7588137,-0.8813699]	
9B0DBY5			45900023	RIVERSIDE SPECIAL SCHOOL		[53.7072668,-0.8596416]	
9B0DE1Q	2X5S1AV6	2X5S1AV6	45903561	OUTDOOR ANIMAL MANAGEMENT UNIT		[53.851317,-0.5048708]	
9B0DH5W			45901099	ANLABY PRIMARY SCHOOL		[53.743962,-0.4237425]	
9B0DP02	2X7V47GX	2X7V47GX	43600850	PLAYGROUP		[51.8236818,-1.3911868]	2007-12-27
9B0DPEE	2X7V43BY	2X7V43BY	43600925	PLAY GROUP		[51.8820223,-1.3028957]	
9B0DPF2	9A2THWD	9A2THWD	43611191	SCHOOL		[51.9787692,-1.6460358]	
9B0DRGQ			43654326	HILLCREST PARK SCHOOL		[51.940998,-1.5125989]	
9B0E436			22900627	13E GATTON SCHOOL		[51.4304714,-0.1678606]	
9B0E43X	2X4XNGK8	2X4XNGK8	22900509	MEDICAL SCHOOL		[51.4267532,-0.1768274]	
9B0EAJ5			23300250	PEACEHAVEN INFANT SCHOOL		[50.7935168,-0.0013896]	2014-03-20
9B0EASA			23301673	OWLSWICK INDEPENDANT SCHOOL		[50.8552059,-0.0088697]	
9B0EBK8			23300254	PEACEHAVEN COMMUNITY SCHOOL		[50.7961293,0.0030784]	
9B0EBNK			23300328	MERIDIAN COMMUNITY PRIMARY SCHOOL		[50.8039731,0.005614]	
9B0EBS5			23300999	WESTERN ROAD COMMUNITY PRIMARY SCHOOL		[50.8697839,0.0043012]	
9B0EBT0			23300998	LEWES TERTIARY COLLEGE		[50.8700929,0.0155995]	2008-04-03
9B0EBT8			23301034	137 THE OLD GRAMMAR SCHOOL		[50.8723123,0.0047507]	
9B0EC0N			23300085	LEWES NEW SCHOOL		[50.8766095,0.0085172]	
9B0EF6H			23300735	SEAFORD COUNTY PRIMARY SCHOOL		[50.7718909,0.1007432]	2008-04-03
9B0EFEQ			23300691	NEWLANDS SCHOOL		[50.7765558,0.1207824]	
9B0EFMA			23300479	ST MARGARETS CHURCH OF ENGLAND PRIMARY SCHOOL		[50.9195401,-0.110245]	
9B0EFN8			23300937	FIRLE CHURCH OF ENGLAND PRIMARY SCHOOL		[50.8492485,0.0820401]	
9B0EFNX			23300558	HAMSEY COMMUNITY PRIMARY SCHOOL		[50.9045789,-0.0077034]	
9B0EFQ8			23300031	LEWES WALLANDS CP SCHOOL		[50.8788467,-0.0055169]	
9B0EFQJ			23300084	PELLS C OF E INFANT SCHOOL		[50.8788028,0.0028258]	2008-04-03
9B0EFST			23300185	DENTON CP SCHOOL		[50.8037609,0.0590829]	
9B0EFTW			23300911	HARBOUR PRIMARY AND NURSERY SCHOOL		[50.791949,0.0444456]	
9B0EFZ1			23300909	MEECHING VALLEY CP SCHOOL		[50.7935046,0.0367518]	2008-04-03
9B0EG0Y			23300239	PEACEHAVEN HEIGHTS PRIMARY SCHOOL		[50.7968394,-0.0031919]	
9B0EG5S			23300655	CHYNGTON COUNTY PRIMARY SCHOOL		[50.779525,0.1256547]	
9B0EG5Z	9B0EMR4	9B0EMR4	23301160	UNIT 2		[50.7666045,0.1135818]	
9B0EG64			23300696	ANNECY PRIMARY SCHOOL		[50.7707241,0.1135548]	
9B0EGD0			23301067	SOUTH MALLING CHURCH OF ENGLAND PRIMARY SCHOOL		[50.8814338,0.018207]	
9B0EGS7			23300920	TIDEWAY SCHOOL		[50.7865687,0.040179]	2015-02-06
9B0EGYN			23300807	CRADLE HILL CP SCHOOL		[50.7830992,0.1125806]	
9B0EH0Q			23300225	TELSCOMBE CLIFFS COMMUNITY PRIMARY SCHOOL		[50.7988696,-0.0114782]	
9B0EMR4			23301160	THE OLD SCHOOL HOUSE		[50.7664799,0.1135053]	
9B0EMT3			23301441	SOUTH CHAILEY SECONDARY SCHOOL		[50.9391467,-0.0270938]	
9B0ENZ0			23300970	RODMELL CHURCH OF ENGLAND PRIMARY SCHOOL		[50.8381995,0.0172791]	
9B0EP55			23300499	WIVELSFIELD PRIMARY SCHOOL		[50.9624611,-0.076363]	
9B0ERJJ	9B0EBT0		23300998	SOUTHOVER CAMPUS		[50.8691023,0.014633]	
9B0EVPH	9B0EF6H		23300735	HOPSCOTCH NURSERIES		[50.7718909,0.1007432]	
9B0EWV5	2X62SQJG	2X62SQJG	23300761	THE BLUE DOOR NURSERY		[50.7766885,0.0975254]	
9B0EX54	2X62T91W	2X62T91W	23300966	SCHOOL HALL		[50.8403813,0.0033965]	
