street	name	name-cy	place	local-authority	polyline	end-date
22602903	CHATSWORTH ROAD		74550347	STN	[[51.3651864,-0.2223123],[51.3674435,-0.2169813]]	
22603013	EWELL ROAD		74550347	STN	[[51.3545193,-0.2221793],[51.3576597,-0.2163987]]	
22603331	SPARROW FARM ROAD			STN	[[51.3654606,-0.2339092],[51.3675335,-0.2443887]]	
22603365	STOUGHTON AVENUE		74550347	STN	[[51.3637652,-0.2187329],[51.3660423,-0.2212305]]	
22603436	WEST DRIVE		74550347	STN	[[51.3518895,-0.2148276],[51.3503984,-0.2202565]]	
22604165	MALLINSON ROAD			STN	[[51.3728328,-0.1362256],[51.3733628,-0.1327988]]	
22605153	PEAKS HILL		74567896	STN	[[51.3444785,-0.1362416],[51.3446098,-0.1326177]]	
22605188	REDFORD AVENUE		74575967	STN	[[51.3546718,-0.1291639],[51.3599446,-0.1338616]]	
22605279	THE CHASE		74575967	STN	[[51.3621462,-0.1219357],[51.3628792,-0.1317887]]	
22605391	MANOR LANE		74576247	STN	[[51.3650901,-0.1913441],[51.3656635,-0.1877157]]	
22605392	ANNE BOLEYNS WALK		74550347	STN	[[51.3545193,-0.2221793],[51.3576,-0.2183831]]	
22605398	ALL SAINTS ROAD		74576247	STN	[[51.3730785,-0.1857132],[51.3725176,-0.1942267]]	
22605499	BUTE ROAD		74575967	STN	[[51.3625725,-0.145893],[51.3689399,-0.1476328]]	
22605507	MOLLISON DRIVE		74575967	STN	[[51.352735,-0.137429],[51.3603972,-0.129534]]	
22605550	WOODCOTE ROAD		74575967	STN	[[51.3412983,-0.1449567],[51.3402889,-0.1442509]]	
22605649	WEST STREET		74575971	STN	[[51.3682352,-0.1674582],[51.3644257,-0.1659582]]	
22605655	WELBECK ROAD		74575971	STN	[[51.3823459,-0.1727147],[51.3842744,-0.1689444]]	
22605671	CHEAM ROAD		74576247	STN	[[51.3597227,-0.207212],[51.3612798,-0.1920975]]	
22605685	BRIGHTON ROAD		74576247	STN	[[51.3531574,-0.191972],[51.359181,-0.1912896]]	
22605701	WINCHCOMBE ROAD		74575971	STN	[[51.3851412,-0.1795593],[51.3834518,-0.1750132]]	
22605702	WESTERN ROAD		74576247	STN	[[51.3606275,-0.2022929],[51.3626333,-0.1993989]]	
22605705	STANLEY PARK ROAD		74575971	STN	[[51.3538108,-0.1686226],[51.3560436,-0.1555928]]	
22605895	CROYDON ROAD		74575967	STN	[[51.3676503,-0.1225294],[51.367573,-0.1527592]]	
22605943	CROYDON ROAD			STN	[[51.3689017,-0.1338854],[51.3676505,-0.1225438]]	
22606198	DAMSON WAY		74575971	STN	[[51.3491313,-0.1672726],[51.348733,-0.1642297]]	
22700080	APPROACH ROAD			TWH	[[51.5303325,-0.052189],[51.5332631,-0.0494252]]	
22700100	ASTON STREET			TWH	[[51.5144152,-0.0386719],[51.5181258,-0.0384691]]	
22700116	BANCROFT ROAD			TWH	[[51.5260634,-0.0469219],[51.5225351,-0.041869]]	
22700138	BEAUMONT GROVE			TWH	[[51.5217377,-0.0469053],[51.5208888,-0.0461488]]	
22700144	BEN JONSON ROAD			TWH	[[51.5177647,-0.0426935],[51.5185522,-0.0354671]]	
22700153	BIGLAND STREET			TWH	[[51.5128781,-0.061423],[51.5127096,-0.0572217]]	
22700170	BONNER ROAD			TWH	[[51.5329775,-0.0538928],[51.5310127,-0.0482094]]	
22700175	BOW ROAD			TWH	[[51.5265488,-0.0280873],[51.5296751,-0.0140247]]	
22700182	BRADY STREET			TWH	[[51.5241646,-0.0603812],[51.5195398,-0.0580552]]	
22700191	BRICK LANE			TWH	[[51.526194,-0.0732842],[51.5172994,-0.0705032]]	
22700206	BROMLEY HALL ROAD			TWH	[[51.5181779,-0.0089901],[51.5170332,-0.0088383]]	
22700213	BRUCE ROAD			TWH	[[51.5249293,-0.0168262],[51.5273483,-0.0131024]]	
22700216	BRUNTON PLACE			TWH	[[51.5126426,-0.0375374],[51.5135058,-0.0375291]]	
22700236	BUXTON STREET			TWH	[[51.5220041,-0.0716881],[51.5215498,-0.0643123]]	
22700237	BYGROVE STREET			TWH	[[51.5121047,-0.018378],[51.5129237,-0.0184145]]	
22700239	BYRON STREET			TWH	[[51.5151884,-0.0119456],[51.5154161,-0.0110564]]	
22700246	CAHIR STREET			TWH	[[51.4892133,-0.0207832],[51.4902853,-0.0182302]]	
22700255	CAMPBELL ROAD			TWH	[[51.5278343,-0.021645],[51.5222544,-0.0181822]]	
22700281	CAVELL STREET			TWH	[[51.5194833,-0.0578991],[51.5145064,-0.0571164]]	
22700288	CEPHAS STREET			TWH	[[51.5226746,-0.0551252],[51.5243346,-0.0484087]]	
22700310	CHISENHALE ROAD			TWH	[[51.5326685,-0.0401795],[51.5340404,-0.0372512]]	
22700311	CHRISP STREET			TWH	[[51.5111917,-0.0133159],[51.5170472,-0.0176301]]	
22700335	COBORN STREET			TWH	[[51.5278076,-0.0307577],[51.5264349,-0.0287987]]	
22700345	COLUMBIA ROAD			TWH	[[51.5281011,-0.0760583],[51.5309647,-0.0670127]]	
22700346	COMMERCIAL ROAD			TWH	[[51.5153957,-0.0706702],[51.5117908,-0.0280333]]	
22700355	COPENHAGEN PLACE			TWH	[[51.5131834,-0.0327725],[51.513621,-0.0304476]]	
22700360	CORDELIA STREET			TWH	[[51.5136801,-0.020068],[51.5139263,-0.0144219]]	
22700365	CORNWALL AVENUE			TWH	[[51.5262289,-0.0536329],[51.5263442,-0.0519124]]	
22700402	DEE STREET			TWH	[[51.5135609,-0.0077216],[51.5143535,-0.0035649]]	
22700406	DEVAS STREET			TWH	[[51.5230176,-0.01492],[51.5237763,-0.010865]]	
22700433	DUNDEE STREET			TWH	[[51.5031821,-0.0602209],[51.5041166,-0.0601812]]	
22700444	EAST FERRY ROAD			TWH	[[51.4872437,-0.0133351],[51.4997486,-0.0093763]]	
22700529	GARNET STREET			TWH	[[51.5096196,-0.0552636],[51.5056728,-0.0542357]]	
22700534	GAWBER STREET			TWH	[[51.5289906,-0.0520733],[51.5294172,-0.0506854]]	
22700548	GLENGALL GROVE			TWH	[[51.4967058,-0.0134277],[51.4951354,-0.0104418]]	
22700565	GOSSET STREET			TWH	[[51.528445,-0.0712716],[51.5285152,-0.0640744]]	
22700576	GREENFIELD ROAD			TWH	[[51.5170011,-0.0654998],[51.5148176,-0.0650591]]	
22700586	GUNTHORPE STREET			TWH	[[51.5171051,-0.0718086],[51.515719,-0.0706421]]	
22700588	HADLEIGH STREET			TWH	[[51.5250339,-0.0520693],[51.5256329,-0.0507751]]	
22700594	HALLEY STREET			TWH	[[51.5176746,-0.0383732],[51.5178828,-0.0357698]]	
22700605	HARFORD STREET			TWH	[[51.5229805,-0.0400047],[51.5181183,-0.0385559]]	
22700611	HARTLEY STREET			TWH	[[51.5291604,-0.0492979],[51.5295384,-0.0476958]]	
22700628	HENRIQUES STREET			TWH	[[51.5148257,-0.0655488],[51.5129967,-0.0653381]]	
22700701	KING DAVID LANE			TWH	[[51.5108784,-0.0536247],[51.5096619,-0.0534748]]	
22700710	KNAPP ROAD			TWH	[[51.5215759,-0.0222047],[51.5219244,-0.0194074]]	
22700717	LANFRANC ROAD			TWH	[[51.5311985,-0.0361623],[51.5308556,-0.0377054]]	
22700732	LEOPOLD STREET			TWH	[[51.5186854,-0.029465],[51.5178942,-0.028937]]	
22700741	LIMEHARBOUR			TWH	[[51.4968601,-0.0140405],[51.4998347,-0.0133924]]	
22700768	MALABAR STREET			TWH	[[51.4985659,-0.0229135],[51.498666,-0.0240474]]	
22700775	MANCHESTER ROAD			TWH	[[51.4872437,-0.0133351],[51.4999798,-0.0092221]]	
22700779	MANSFORD STREET			TWH	[[51.531511,-0.0636156],[51.5279076,-0.0621395]]	
22700781	MAPE STREET			TWH	[[51.5239194,-0.0624098],[51.5252512,-0.0619207]]	
22700818	MILE END ROAD			TWH	[[51.5198264,-0.0563565],[51.5265488,-0.0280873]]	
22700822	MILLHARBOUR			TWH	[[51.4961119,-0.0192451],[51.5003986,-0.0185404]]	
22700843	MORPETH STREET			TWH	[[51.5288177,-0.0481591],[51.5264503,-0.0469341]]	
22700853	MOWLEM STREET			TWH	[[51.5347714,-0.0557773],[51.5328184,-0.0551396]]	
22700859	MYRDLE STREET			TWH	[[51.5171665,-0.0635326],[51.5147931,-0.0630279]]	
22700879	NORBITON ROAD			TWH	[[51.5140107,-0.0338466],[51.5134747,-0.0313763]]	
22700890	OLD BETHNAL GREEN ROAD			TWH	[[51.5285152,-0.0640744],[51.5308615,-0.0564341]]	
22700929	PEEL GROVE			TWH	[[51.5308269,-0.054345],[51.5299094,-0.053793]]	
22700960	POPLAR HIGH STREET			TWH	[[51.5093746,-0.0212635],[51.5087926,-0.0091979]]	
22700963	PORTMAN PLACE			TWH	[[51.5254687,-0.0506379],[51.5262256,-0.0491062]]	
22700989	RAINHILL WAY			TWH	[[51.5252617,-0.015745],[51.5276291,-0.0196067]]	
22701002	REDMANS ROAD			TWH	[[51.5194278,-0.0529285],[51.5187028,-0.0460983]]	
22701054	SALMON LANE			TWH	[[51.5147783,-0.0404867],[51.512413,-0.0318833]]	
22701063	SAUNDERS NESS ROAD			TWH	[[51.4869965,-0.0104219],[51.4923549,-0.0050457]]	
22701080	SENRAB STREET			TWH	[[51.5139273,-0.0455389],[51.5160026,-0.0459544]]	
22701081	SETTLES STREET			TWH	[[51.5170386,-0.0645037],[51.5148041,-0.0642382]]	
22701108	SMITHY STREET			TWH	[[51.5186458,-0.0529474],[51.518438,-0.0496411]]	
22701117	SOUTHERN GROVE			TWH	[[51.5257211,-0.0318137],[51.5218228,-0.0299349]]	
22701141	ST LEONARDS STREET			TWH	[[51.5285321,-0.0134401],[51.5258148,-0.0117564]]	
22701142	ST MARK STREET			TWH	[[51.513239,-0.071309],[51.5116827,-0.0707262]]	
22701145	ST PAULS WAY			TWH	[[51.5179061,-0.0339382],[51.5185244,-0.0231009]]	
22701162	STEPNEY WAY			TWH	[[51.5172839,-0.0624754],[51.5167651,-0.0426067]]	
22701182	SUTTON STREET			TWH	[[51.5108886,-0.0536963],[51.5141728,-0.053268]]	
22701187	TAPP STREET			TWH	[[51.5242191,-0.0593265],[51.5232894,-0.059121]]	
22701208	THREE COLT STREET			TWH	[[51.5123034,-0.0296397],[51.5077185,-0.0297224]]	
22701246	TWELVETREES CRESCENT			TWH	[[51.5234121,-0.0116593],[51.5238998,-0.0080773]]	
22701253	UNDERWOOD ROAD			TWH	[[51.5213306,-0.0679254],[51.5212057,-0.0641684]]	
22701256	UPPER NORTH STREET			TWH	[[51.5171709,-0.0222947],[51.5108088,-0.0209852]]	
22701259	VALLANCE ROAD			TWH	[[51.5274437,-0.062361],[51.5264649,-0.0646228]]	
22701261	VAUGHAN WAY			TWH	[[51.5090613,-0.0677242],[51.5043802,-0.0630663]]	
22701280	WADES PLACE			TWH	[[51.5091999,-0.0194409],[51.5109091,-0.0189344]]	
22701288	WALLWOOD STREET			TWH	[[51.517449,-0.028668],[51.5150718,-0.0274159]]	
22701290	WALTER TERRACE			TWH	[[51.5158239,-0.0427912],[51.5151672,-0.0454714]]	
22701294	WAPPING LANE			TWH	[[51.5095984,-0.0588674],[51.5041613,-0.0563607]]	
22701308	WELLCLOSE SQUARE			TWH	[[51.5103214,-0.0661577],[51.5101828,-0.065933]]	
22701312	WELLINGTON WAY			TWH	[[51.5270577,-0.0257298],[51.5238274,-0.0234766]]	
22701318	WESSEX STREET			TWH	[[51.5261232,-0.0510568],[51.5254156,-0.0512312]]	
22701325	WESTFERRY ROAD			TWH	[[51.5098326,-0.0260283],[51.4872437,-0.0133351]]	
22701343	WHITMAN ROAD			TWH	[[51.5243301,-0.0368184],[51.5250743,-0.0366855]]	
22701348	WILLIAM GUY GARDENS			TWH	[[51.5253736,-0.0138516],[51.5251987,-0.0125473]]	
22701352	WILMOT STREET			TWH	[[51.5242191,-0.0593265],[51.527067,-0.0591621]]	
22701361	WOOD CLOSE			TWH	[[51.5239366,-0.0667194],[51.5244097,-0.0675932]]	
22701365	WOOLMORE STREET			TWH	[[51.5102024,-0.0101308],[51.5105081,-0.0074802]]	
22701369	WRIGHTS ROAD			TWH	[[51.5332013,-0.0327886],[51.5340577,-0.0296949]]	
22701373	WYVIS STREET			TWH	[[51.5184994,-0.0125652],[51.5184176,-0.0141111]]	
22702204	ARNHEM PLACE			TWH	[[51.4955309,-0.0274534],[51.4956995,-0.0257173]]	
22702358	RICHARD STREET			TWH	[[51.5147206,-0.0602781],[51.5144877,-0.0603313]]	
22702359	VIRGINIA ROAD			TWH	[[51.5265083,-0.0765435],[51.5282562,-0.0734566]]	
22702694	TRINITY BUOY WHARF			TWH	[[51.5084154,0.0086982],[51.50812,0.0086132]]	
22800400	ADDISON ROAD		74578072	WFT	[[51.5822433,-0.0106802],[51.5830379,-0.0071668]]	
22800650	AINSLIE WOOD ROAD		74343912	WFT	[[51.6117534,-0.0179561],[51.61233,-0.0089907]]	
22801200	ALDERS AVENUE		74552469	WFT	[[51.6074296,0.0073456],[51.6048629,0.0075646]]	
22813150	BARRETT ROAD		74578072	WFT	[[51.5836806,-0.007413],[51.5857354,-0.0018668]]	
22815700	BERESFORD ROAD		74578072	WFT	[[51.6001346,-0.0125996],[51.5970722,-0.0128342]]	
22816150	BILLET ROAD		74578072	WFT	[[51.5985938,-0.0407666],[51.6005917,-0.0167673]]	
22816400	BLACKHORSE ROAD		74578072	WFT	[[51.5871838,-0.0408384],[51.5815239,-0.0336189]]	
22817900	COLCHESTER ROAD		74578072	WFT	[[51.576175,-0.0240783],[51.5741493,-0.0223332]]	
22819700	BROOKE ROAD		74578072	WFT	[[51.5827323,-0.0034707],[51.5849484,-0.0037056]]	
22820075	BRUNEL ROAD		74578072	WFT	[[51.5766568,-0.0340308],[51.5750727,-0.0328723]]	
22820600	BURCHELL ROAD		74559565	WFT	[[51.5686258,-0.0158197],[51.5693275,-0.0142451]]	
22820825	BURNSIDE AVENUE		74343912	WFT	[[51.608237,-0.0280749],[51.6087814,-0.0208874]]	
22821750	CAMBRIDGE ROAD		74343912	WFT	[[51.6299242,0.0044662],[51.629546,0.0034381]]	
22822150	CANTERBURY ROAD		74559565	WFT	[[51.5728803,-0.0084477],[51.576112,0.0008577]]	
22823400	CAVENDISH ROAD		74343912	WFT	[[51.6053262,-0.0090659],[51.6065821,-0.0014868]]	
22823500	CECIL ROAD		74579252	WFT	[[51.5592148,0.0108495],[51.5613952,0.0111332]]	
22826100	CHINGFORD ROAD		74578072	WFT	[[51.5901613,-0.0173365],[51.6004982,-0.0160205]]	
22826300	CHURCH HILL		74578072	WFT	[[51.5849017,-0.019514],[51.5853904,-0.0122607]]	
22826500	CHURCH ROAD		74559565	WFT	[[51.5703481,-0.0251678],[51.5643915,-0.0111127]]	
22827950	COLLEGE PLACE		74578072	WFT	[[51.5865719,0.0081157],[51.5851276,0.0084418]]	
22828250	COLWORTH ROAD		74579252	WFT	[[51.5754297,0.0071055],[51.5716122,0.0105307]]	
22828650	CONNAUGHT ROAD		74579252	WFT	[[51.5665026,0.0032784],[51.5653878,0.0053648]]	
22831100	DAVIES LANE		74579252	WFT	[[51.5643655,0.0099225],[51.5637507,0.0143103]]	
22831150	DAWLISH ROAD		74559565	WFT	[[51.5655254,-0.0106304],[51.5615931,-0.006243]]	
22831900	DOWNSELL ROAD			WFT	[[51.5526146,-0.0049623],[51.5538442,0.0015106]]	
22833350	EDWARD ROAD		74578072	WFT	[[51.5855178,-0.0412276],[51.5805561,-0.0392034]]	
22834550	ESSEX ROAD		74559565	WFT	[[51.5780307,-0.0072558],[51.5732114,-0.000424]]	
22835650	FARMER ROAD		74559565	WFT	[[51.5679034,-0.0151152],[51.5695333,-0.0094021]]	
22836450	FLEEMING ROAD		74578072	WFT	[[51.59613,-0.0246718],[51.5924294,-0.0238504]]	
22836650	FOLLY LANE		74578072	WFT	[[51.5993569,-0.0331672],[51.6037846,-0.0290766]]	
22837350	FOREST ROAD		74578072	WFT	[[51.586931,-0.0532068],[51.5941788,0.0102556]]	
22840150	GORDON ROAD			WFT	[[51.5532966,-0.0064615],[51.5525917,-0.0062615]]	
22841000	GREENLEAF ROAD		74578072	WFT	[[51.5899755,-0.025516],[51.5876117,-0.0207821]]	
22842000	HAINAULT ROAD		74579252	WFT	[[51.5676622,-0.0088345],[51.5748994,0.0076162]]	
22842200	HALE END ROAD		74578072	WFT	[[51.5925055,-0.0007471],[51.6005573,-0.0014913]]	
22842700	HANDSWORTH AVENUE		74343912	WFT	[[51.6072703,0.0003486],[51.6107541,0.0075067]]	
22844050	HAWKWOOD CRESCENT		74343912	WFT	[[51.6407234,-0.0113602],[51.6397323,-0.0048855]]	
22845150	HIGHAM HILL ROAD		74578072	WFT	[[51.5990318,-0.035766],[51.5890569,-0.0302478]]	
22847650	JESSE ROAD		74559565	WFT	[[51.566142,-0.0104015],[51.5658089,-0.0087856]]	
22848600	KINGS ROAD		74343912	WFT	[[51.6304333,0.0009774],[51.627005,0.0074294]]	
22852400	LEYTON GREEN ROAD		74559565	WFT	[[51.5733537,-0.0087878],[51.5778379,-0.0075528]]	
22852900	LINCOLN STREET		74579252	WFT	[[51.5612021,0.0040265],[51.5602636,0.0052693]]	
22852950	LINDLEY ROAD		74559565	WFT	[[51.5649207,-0.0110319],[51.5632122,-0.0089134]]	
22853800	LONGFIELD AVENUE		74578072	WFT	[[51.5846483,-0.0376272],[51.5852749,-0.0353049]]	
22853850	LONGSHAW ROAD		74343912	WFT	[[51.6203509,0.0021373],[51.6207207,0.0083944]]	
22854050	LOW HALL LANE		74578072	WFT	[[51.5771985,-0.0347002],[51.5777058,-0.0300885]]	
22856450	MARKHOUSE ROAD		74578072	WFT	[[51.5801028,-0.0309232],[51.5703054,-0.0252996]]	
22857050	MARSH LANE		74559565	WFT	[[51.5658041,-0.0207329],[51.5631158,-0.0287853]]	
22857750	MAYNARD ROAD		74578072	WFT	[[51.5807824,-0.0099067],[51.5820304,-0.0034437]]	
22860800	NEVIN DRIVE		74343912	WFT	[[51.6281127,-0.0106403],[51.6300347,-0.0057302]]	
22860850	NEW ROAD		74343912	WFT	[[51.6170065,-0.0175106],[51.6188078,0.0050885]]	
22861150	NEWPORT ROAD		74559565	WFT	[[51.5629939,-0.0045369],[51.5667521,-0.0002746]]	
22861700	NORMANTON PARK		74343912	WFT	[[51.622071,0.0083096],[51.6272454,0.0101997]]	
22864350	PARK ROAD		74559565	WFT	[[51.5658949,-0.0207867],[51.5679034,-0.0151152]]	
22865100	PENRHYN AVENUE		74578072	WFT	[[51.5971247,-0.0244699],[51.5984031,-0.0170936]]	
22865950	PRETORIA AVENUE		74578072	WFT	[[51.587614,-0.0364457],[51.5817238,-0.0332061]]	
22868450	QUEENS ROAD		74578072	WFT	[[51.5761641,-0.029852],[51.580152,-0.018349]]	
22870150	RINGWOOD ROAD		74578072	WFT	[[51.577299,-0.0299618],[51.5782794,-0.0267584]]	
22870600	ROBERTS ROAD		74578072	WFT	[[51.600282,-0.0149325],[51.5971561,-0.0140723]]	
22871950	RUSHCROFT ROAD		74343912	WFT	[[51.6042288,-0.0164788],[51.6044293,-0.0129176]]	
22873900	SEYMOUR ROAD		74559565	WFT	[[51.5687052,-0.0296115],[51.5663634,-0.0256435]]	
22874400	SHERNHALL STREET		74578072	WFT	[[51.5907748,-0.0084311],[51.5791086,-0.0061262]]	
22874750	SIDDELEY ROAD		74578072	WFT	[[51.5940742,-0.0052117],[51.5944458,-0.003795]]	
22876700	STATION ROAD		74343912	WFT	[[51.6306079,0.0007539],[51.6341408,0.0113573]]	
22879100	SYBOURN STREET		74578072	WFT	[[51.5710267,-0.0259466],[51.5702064,-0.0279736]]	
22879950	TERLING CLOSE		74579252	WFT	[[51.5582348,0.0118882],[51.5580452,0.0140294]]	
22883750	VERULAM AVENUE		74578072	WFT	[[51.574821,-0.0307327],[51.5743514,-0.0290066]]	
22883900	VICARAGE ROAD		74559565	WFT	[[51.5724168,-0.0187862],[51.5652143,-0.010846]]	
22884250	VINCENT ROAD		74343912	WFT	[[51.6059495,0.0018647],[51.6067668,0.0056122]]	
22886000	WELLINGTON AVENUE		74343912	WFT	[[51.6243102,-0.0165566],[51.624216,-0.0125877]]	
22887200	WIGTON ROAD		74578072	WFT	[[51.598068,-0.0260174],[51.5995644,-0.0267757]]	
22888350	WOOD STREET		74578072	WFT	[[51.5916495,-0.0048703],[51.5816034,0.0005069]]	
22888500	WOODBURY ROAD		74578072	WFT	[[51.5844098,-0.0154214],[51.5857455,-0.0151756]]	
22889700	YARDLEY LANE		74343912	WFT	[[51.6413918,-0.0115333],[51.6420652,-0.0056358]]	
22889850	YORK ROAD		74343912	WFT	[[51.6103304,-0.0226254],[51.6156111,-0.0222081]]	
22900078	ALLFARTHING LANE			WND	[[51.4510318,-0.1900518],[51.4540478,-0.1821311]]	
22900093	ALMA ROAD			WND	[[51.4607688,-0.1875793],[51.4578558,-0.1847149]]	
22900107	ALTON ROAD			WND	[[51.4433803,-0.2385755],[51.4489586,-0.2381595]]	
22900149	ASHBURY ROAD			WND	[[51.4682268,-0.1606331],[51.4686697,-0.1544816]]	
22900217	BALHAM HIGH ROAD			WND	[[51.435666,-0.1596099],[51.4483566,-0.1482915]]	
22900250	BALHAM PARK ROAD			WND	[[51.4438385,-0.1646491],[51.4418227,-0.1542397]]	
22900303	BATTEN STREET			WND	[[51.4678272,-0.1678481],[51.4671258,-0.1666956]]	
22900324	BATTERSEA CHURCH ROAD			WND	[[51.4752232,-0.1750257],[51.4789936,-0.1705693]]	
22900331	BATTERSEA HIGH STREET			WND	[[51.4746105,-0.1743734],[51.4700892,-0.1716164]]	
22900337	BATTERSEA PARK ROAD			WND	[[51.4702506,-0.1710052],[51.4801343,-0.1396174]]	
22900400	BECLANDS ROAD			WND	[[51.4224607,-0.155365],[51.4209643,-0.1528506]]	
22900430	BEECHCROFT ROAD			WND	[[51.4420471,-0.1708654],[51.4343293,-0.1621095]]	
22900451	BELLEVILLE ROAD			WND	[[51.455747,-0.1688065],[51.457132,-0.1630653]]	
22900509	BLACKSHAW ROAD			WND	[[51.4315717,-0.1836707],[51.4235583,-0.1726249]]	
22900545	BOLINGBROKE GROVE			WND	[[51.4610357,-0.1717476],[51.4483429,-0.1634323]]	
22900565	BOLINGBROKE WALK			WND	[[51.477847,-0.1731641],[51.4764961,-0.1713028]]	
22900597	BRANDLEHOW ROAD			WND	[[51.4620918,-0.2069617],[51.4607384,-0.2072595]]	
22900627	BROADWATER ROAD			WND	[[51.4299817,-0.1739367],[51.4300449,-0.1658923]]	
22900648	BROOMWOOD ROAD			WND	[[51.45291,-0.1668042],[51.456805,-0.1536932]]	
22900711	BURNTWOOD LANE			WND	[[51.4354673,-0.186106],[51.4438368,-0.1679878]]	
22900802	CARLTON DRIVE			WND	[[51.4578403,-0.218313],[51.4597112,-0.2118343]]	
22900819	CASTLECOMBE DRIVE			WND	[[51.4487459,-0.2199046],[51.4502814,-0.2162037]]	
22900866	CHARLWOOD ROAD			WND	[[51.4621922,-0.221829],[51.466126,-0.2203084]]	
22900908	CHESTNUT GROVE			WND	[[51.447993,-0.1566102],[51.443455,-0.1528212]]	
22900961	CLAPHAM COMMON NORTH SIDE			WND	[[51.461293,-0.1497405],[51.4610436,-0.1624764]]	
22900976	CLARENCE LANE			WND	[[51.4551602,-0.2547758],[51.4540847,-0.2435756]]	
22900986	CLARENDON DRIVE			WND	[[51.4651921,-0.229314],[51.4637442,-0.2209912]]	
22901049	CORTIS ROAD			WND	[[51.4531392,-0.2327163],[51.4552284,-0.2275403]]	
22901052	CORUNNA ROAD			WND	[[51.4764389,-0.1396525],[51.4770674,-0.1384604]]	
22901107	CUNLIFFE STREET			WND	[[51.4222654,-0.1407159],[51.4214458,-0.1417704]]	
22901110	DAGNALL STREET			WND	[[51.4722808,-0.1599518],[51.4736808,-0.1551868]]	
22901127	DANEBURY AVENUE			WND	[[51.4542798,-0.2554427],[51.449918,-0.2409722]]	
22901516	ENDLESHAM ROAD			WND	[[51.4504632,-0.1570001],[51.4450271,-0.1544271]]	
22901546	ESTE ROAD			WND	[[51.4666418,-0.1696808],[51.4688355,-0.1667711]]	
22901653	FELSHAM ROAD			WND	[[51.4671471,-0.2265748],[51.4644992,-0.2150448]]	
22901701	FIRCROFT ROAD			WND	[[51.4378157,-0.1648041],[51.434935,-0.1611644]]	
22901779	FRANCISCAN ROAD			WND	[[51.4256982,-0.165117],[51.4322568,-0.1515464]]	
22901814	FROGMORE			WND	[[51.4588471,-0.1982646],[51.4586086,-0.1950351]]	
22901872	GARFIELD ROAD			WND	[[51.4648586,-0.1511656],[51.4662337,-0.151686]]	
22902104	GRANVILLE ROAD			WND	[[51.4497875,-0.2085807],[51.4498243,-0.1998287]]	
22902175	GWENDOLEN AVENUE			WND	[[51.4575667,-0.2228003],[51.4624543,-0.2225098]]	
22902293	HEARNVILLE ROAD			WND	[[51.4445769,-0.157827],[51.4453367,-0.1546736]]	
22902380	HILLBROOK ROAD			WND	[[51.4331863,-0.1620547],[51.4312772,-0.1578728]]	
22902419	HONEYWELL ROAD			WND	[[51.4534187,-0.1671293],[51.4549865,-0.1604309]]	
22902989	LOCKINGTON ROAD			WND	[[51.4772281,-0.1463312],[51.4761278,-0.1449933]]	
22903151	MAGDALEN ROAD			WND	[[51.4417129,-0.187571],[51.4489218,-0.1728647]]	
22903171	MALWOOD ROAD			WND	[[51.4506981,-0.1507874],[51.4511447,-0.1477469]]	
22903296	MERTON ROAD			WND	[[51.4569731,-0.1986263],[51.4403438,-0.1967624]]	
22903508	NIGHTINGALE LANE			WND	[[51.4469885,-0.1648106],[51.4529641,-0.1473567]]	
22903527	NIGHTINGALE SQUARE			WND	[[51.4485899,-0.1556795],[51.4483169,-0.1554746]]	
22903607	NORTHCOTE ROAD			WND	[[51.4608362,-0.1670338],[51.4535179,-0.1636997]]	
22903635	OAKHILL ROAD			WND	[[51.458778,-0.2090205],[51.4598125,-0.1990616]]	
22903694	OLDRIDGE ROAD			WND	[[51.447535,-0.1549304],[51.4483566,-0.1482915]]	
22903837	PENWORTHAM ROAD			WND	[[51.42128,-0.1466387],[51.4245128,-0.1423652]]	
22903893	PLOUGH TERRACE			WND	[[51.4623874,-0.1753935],[51.461045,-0.1746552]]	
22903974	PRINCES WAY			WND	[[51.4488372,-0.2211819],[51.439242,-0.211727]]	
22903996	PRIORY LANE			WND	[[51.4539809,-0.2571093],[51.4650739,-0.2483943]]	
22904013	PULLMAN GARDENS			WND	[[51.4540272,-0.2266081],[51.4554461,-0.2270713]]	
22904018	PUTNEY BRIDGE ROAD			WND	[[51.4647923,-0.2148031],[51.4571415,-0.1972954]]	
22904045	PUTNEY COMMON			WND	[[51.4683863,-0.2282401],[51.4671359,-0.2282165]]	
22904077	PUTNEY HILL			WND	[[51.4499718,-0.2212817],[51.4607718,-0.2171192]]	
22904220	RAVENSTONE STREET			WND	[[51.4422839,-0.1538326],[51.4421841,-0.151491]]	
22904379	ROEHAMPTON LANE			WND	[[51.4652409,-0.2439249],[51.4443161,-0.2344239]]	
22904561	SELLINCOURT ROAD			WND	[[51.4251458,-0.1706196],[51.4220242,-0.1642285]]	
22904658	SMALLWOOD ROAD			WND	[[51.4295899,-0.181131],[51.4317587,-0.1765994]]	
22904778	ST ANNS CRESCENT			WND	[[51.4549577,-0.1886298],[51.4535943,-0.1847832]]	
22904784	ST ANNS HILL			WND	[[51.4567992,-0.1896653],[51.4497483,-0.1820716]]	
22904857	ST JOHNS HILL			WND	[[51.4596248,-0.1799086],[51.4637801,-0.1678229]]	
22904883	ST MARGARETS CRESCENT			WND	[[51.4590382,-0.2315097],[51.4579118,-0.2325465]]	
